fq_name,count
me.duncte123.weebJava,6
me.elsiff,8
me.eugeniomarletti,211
me.fungames,5
me.jakejmattson,50
me.jessyan,3
me.kgustave.json,2
me.kgustave.ktor,1
me.lazmaid.kraph,1
me.lemire.integercompression,1
me.leolin,2
me.liuwj,158
me.lovesasuna,20
me.lucko.fabric,1
me.melijn,20
me.moallemi,5
me.modmuss50.jsonDestroyer,1
me.msfjarvis,16
me.ntrrgc,4
me.onebone,2
me.philippheuer,2
me.proton,191
me.proxer,453
me.qoomon,6
me.relex,4
me.robbin,165
me.saket,128
me.shedaniel,154
me.tatarka,18
me.tomassetti,36
me.tongfei,27
me.xdrop,7
me.xx2bab,20
me.yagel15637,16
me.zero,92
me.zhanghai,15
mehdi.sakout.aboutpage,2
mekanism,42
mezz,139
mhashim6.commander.main,4
microsoft,3
mindustry,347
misk,526
ml,6
mobile,158
mockit,31
mockwebserver3,4
moe,12
moj,3
moment,2
monitor,48
motif,38
moxy,28
mozilla,545
mpicbg.spim.data,3
mu,2290
mustafaozhan,20
myNamespace,1
myevents,1
nebula,6
net.adoptopenjdk,12
net.akehurst.language,2
net.andreinc,32
net.arikia.dev,3
net.axay,170
net.ayataka,302
net.beadsproject,34
net.benwoodworth,2
net.bramp,10
net.bytebuddy,174
net.citizensnpcs,8
net.codestory,1
net.coobird,5
net.corda.annotation,2
net.corda.bn,23
net.corda.client,79
net.corda.confidential,28
net.corda.core,8
net.corda.core.contracts,1564
net.corda.core.cordapp,12
net.corda.core.crypto,116
net.corda.core.flows,1038
net.corda.core.identity,951
net.corda.core.internal,91
net.corda.core.messaging,154
net.corda.core.node,702
net.corda.core.schemas,200
net.corda.core.serialization,194
net.corda.core.transactions,648
net.corda.core.utilities,643
net.corda.finance,208
net.corda.node,86
net.corda.nodeapi,22
net.corda.serialization,8
net.corda,20
net.corda.testing,94
net.corda.testing.common,61
net.corda.testing.contracts,19
net.corda.testing.core,164
net.corda.testing.driver,192
net.corda.testing.dsl,10
net.corda.testing.internal,33
net.corda.testing.node,574
net.corda.webserver,11
net,1
net.danlew,2
net.daporkchop,4
net.darkhax.tesla,4
net.dean,199
net.dongliu,2
net.dv8tion.jda,2
net.dv8tion.jda.api.audio,13
net.dv8tion.jda.api.audit,5
net.dv8tion.jda.api.entities,1051
net.dv8tion.jda.api.events,436
net.dv8tion.jda.api.exceptions,40
net.dv8tion.jda.api.hooks,77
net.dv8tion.jda.api.interactions,8
net.dv8tion.jda.api.requests,44
net.dv8tion.jda.api.sharding,46
net.dv8tion.jda.api.utils,130
net.dv8tion.jda.bot,10
net.dv8tion.jda.core.audio,8
net.dv8tion.jda.core.entities,418
net.dv8tion.jda.core.events,168
net.dv8tion.jda.core.exceptions,13
net.dv8tion.jda.core.hooks,53
net.dv8tion.jda.core.requests,31
net.dv8tion.jda.core.utils,12
net.dv8tion.jda.internal,26
net.e175,6
net.engio,4
net.fabricmc,637
net.freehaven,6
net.glxn,9
net.gotev.cookiestore,1
net.greghaines.jesque,1
net.greypanther.natsort,1
net.gtaun,60
net.harawata.appdirs,1
net.hasanguner.statemachine,2
net.htmlparser,8
net.i2p,75
net.iakovlev.timeshape,1
net.iharder,1
net.iharder.dnd,1
net.imagej,3
net.imglib2,103
net.jadler,25
net.java,90
net.javacrumbs,7
net.jcip,3
net.jkcode,179
net.jmob,8
net.jodah,12
net.jpountz,7
net.jspiner,6
net.kibotu,175
net.kyori,369
net.lingala,56
net.logstash,13
net.ltgt,27
net.luckperms.api,2
net.lucode,13
net.mamoe.kjbb,11
net.mamoe.mirai,2
net.mamoe.mirai.console,414
net.mamoe.mirai.contact,376
net.mamoe.mirai.data,8
net.mamoe.mirai.event,494
net.mamoe.mirai.message,614
net.mamoe.mirai.network,9
net.mamoe.mirai.utils,330
net.mamoe.yamlkt,47
net.masterthought.cucumber,2
net.matlux,2
net.md_5,160
net.miginfocom,40
net.milkbowl,15
net.minecraft,1
net.minecraft.advancement,3
net.minecraft.advancements,13
net.minecraft.block,1641
net.minecraft.client,13
net.minecraft.client.audio,32
net.minecraft.client.color,4
net.minecraft.client.entity,99
net.minecraft.client.gui,371
net.minecraft.client.input,5
net.minecraft.client.item,48
net.minecraft.client.model,65
net.minecraft.client.multiplayer,69
net.minecraft.client.network,36
net.minecraft.client.particle,32
net.minecraft.client.render,265
net.minecraft.client.renderer,932
net.minecraft.client.resource,2
net.minecraft.client.resources,42
net.minecraft.client.settings,16
net.minecraft.client.shader,39
net.minecraft.client.sound,9
net.minecraft.client.texture,33
net.minecraft.client.util,164
net.minecraft.command,92
net.minecraft.commands,32
net.minecraft.core,6
net.minecraft.crash,6
net.minecraft.creativetab,49
net.minecraft.data,22
net.minecraft.dispenser,10
net.minecraft.enchantment,62
net.minecraft.entity,6
net.minecraft.entity.ai,32
net.minecraft.entity.attribute,11
net.minecraft.entity.boss,4
net.minecraft.entity.decoration,3
net.minecraft.entity.effect,11
net.minecraft.entity.item,100
net.minecraft.entity.merchant,3
net.minecraft.entity.monster,28
net.minecraft.entity.passive,60
net.minecraft.entity.player,678
net.minecraft.entity.projectile,24
net.minecraft.entity.vehicle,3
net.minecraft.fluid,84
net.minecraft.init,435
net.minecraft.inventory,256
net.minecraft.item,1454
net.minecraft.launchwrapper,31
net.minecraft.loot,41
net.minecraft.nbt,369
net.minecraft.network,639
net.minecraft.particle,15
net.minecraft.pathfinding,15
net.minecraft.potion,42
net.minecraft.predicate,7
net.minecraft.profiler,4
net.minecraft.realms,7
net.minecraft.recipe,44
net.minecraft.resource,22
net.minecraft.resources,18
net.minecraft.scoreboard,12
net.minecraft.screen,252
net.minecraft.server,346
net.minecraft.sound,77
net.minecraft.stat,7
net.minecraft.state,226
net.minecraft.stats,23
net.minecraft.tag,22
net.minecraft.tags,4
net.minecraft.text,343
net.minecraft.tileentity,170
net.minecraft.util,4274
net.minecraft.village,4
net.minecraft.world,1100
net.minecraftforge.api,17
net.minecraftforge.client,180
net.minecraftforge.common,286
net.minecraftforge.energy,11
net.minecraftforge.event,144
net.minecraftforge.eventbus,49
net.minecraftforge.fluids,113
net.minecraftforge.fml,1
net.minecraftforge.fml.client,72
net.minecraftforge.fml.common.discovery,4
net.minecraftforge.fml.common.event,95
net.minecraftforge.fml.common.eventhandler,180
net.minecraftforge.fml.common.gameevent,381
net.minecraftforge.fml.common.network,190
net.minecraftforge.fml.common.registry,52
net.minecraftforge.fml.event,15
net.minecraftforge.fml.javafmlmod,4
net.minecraftforge.fml.loading,8
net.minecraftforge.fml.network,6
net.minecraftforge.fml.relauncher,196
net.minecraftforge.forgespi,24
net.minecraftforge.gradle,11
net.minecraftforge.items,103
net.minecraftforge.oredict,44
net.minecraftforge.registries,61
net.minecraftforge.resource,1
net.minecraftforge.server,1
net.minecraftforge.versions,1
net.minecrell.pluginyml,1
net.minecrell.terminalconsole,1
net.minestom,18
net.minidev,27
net.mm2d,40
net.mostlyoriginal,374
net.nemerosa,59
net.ntworld,269
net.objecthunter,5
net.onedaybeard,2
net.openhft,6
net.openid,110
net.optifine,2
net.oskarstrom,44
net.pearx,17
net.perfectdreams,54
net.plan99.nodejs,1
net.pterodactylus,510
net.rcarz,48
net.rehacktive.waspdb,1
net.researchgate,6
net.rubygrapefruit,4
net.runelite,18
net.schmizz,48
net.serverpeon.testing,1
net.sf,401
net.simno.kortholt,2
net.simonvt,6
net.skinsrestorer.api,1
net.sourceforge,105
net.steppschuh.markdowngenerator,4
net.swiftzer,30
net.techcable,52
net.thauvin,3
net.thisptr.jackson,4
net.ttddyy,25
net.vz.mongodb,3
net.wesjd.anvilgui,1
net.willemml,11
net.xpece,8
net.yslibrary,20
netflix.nebula,1
netscape,4
nicknameHandlerModule,2
ninja,6
nl,236
no,200
nu.pattern,1
nu.studer.gradle,1
nucleus,8
oauth,2
objectstore,4
okhttp3,6381
okio,2017
one.util.streamex,1
onebot,4
opennlp,57
openrio,7
org.HdrHistogram,1
org.acejump.config,2
org.acra,30
org.adoptopenjdk,88
org.aeonbits,19
org.ahocorasick,10
org.ajoberstar,17
org.amshove,2291
org.android.agoo,7
org.antlr,319
org.aopalliance,18
org.apache.activemq,409
org.apache.any23,2
org.apache.avro,587
org.apache.batik,56
org.apache.bcel,1
org.apache.camel,183
org.apache.cassandra,27
org.apache.catalina,35
org.apache.commons.beanutils,3
org.apache.commons.cli,96
org.apache.commons.codec,214
org.apache.commons.collections,36
org.apache.commons.collections15,6
org.apache.commons.collections4,34
org.apache.commons.compress,180
org.apache.commons.configuration,5
org.apache.commons.csv,66
org.apache.commons,2
org.apache.commons.dbcp2,11
org.apache.commons.exec,8
org.apache.commons.fileupload,21
org.apache.commons.httpclient,9
org.apache.commons.imaging,16
org.apache.commons.io,640
org.apache.commons.jexl3,4
org.apache.commons.lang,134
org.apache.commons.lang3,896
org.apache.commons.logging,78
org.apache.commons.math3,286
org.apache.commons.net,17
org.apache.commons.pool2,9
org.apache.commons.rng,5
org.apache.commons.text,128
org.apache.commons.validator,10
org.apache.commons.vfs2,18
org.apache.cordova,3
org.apache.coyote,1
org.apache.curator,25
org.apache.cxf,31
org.apache.deltaspike,18
org.apache.directory,2
org.apache.flink,2
org.apache.fontbox,2
org.apache.hadoop,155
org.apache.hc,176
org.apache,4
org.apache.http,8
org.apache.http.auth,32
org.apache.http.client,473
org.apache.http.config,18
org.apache.http.conn,66
org.apache.http.entity,132
org.apache.http.impl,276
org.apache.http.message,91
org.apache.http.nio,9
org.apache.http.protocol,15
org.apache.http.ssl,17
org.apache.http.util,50
org.apache.ibatis,278
org.apache.ignite,29
org.apache.iotdb,2
org.apache.ivy,96
org.apache.james,4
org.apache.jasper,1
org.apache.jena,65
org.apache.juli,5
org.apache.kafka.clients,555
org.apache.kafka.common,375
org.apache.kafka.connect,104
org.apache.kafka.streams,78
org.apache.log4j,162
org.apache.logging,701
org.apache.lucene,87
org.apache.maven,359
org.apache.mina,2
org.apache.oro,1
org.apache.parquet,86
org.apache.pdfbox,22
org.apache.pig,2
org.apache.plc4x,6
org.apache.poi,73
org.apache.pulsar,79
org.apache.qpid,333
org.apache.rocketmq,48
org.apache.sanselan,2
org.apache.shiro,85
org.apache.solr,16
org.apache.spark,80
org.apache.sshd,442
org.apache.storm,129
org.apache.taglibs,2
org.apache.thrift,14
org.apache.tika,11
org.apache.tinkerpop,47
org.apache.tomcat,13
org.apache.tools,55
org.apache.tuweni,44
org.apache.velocity,45
org.apache.wicket,2
org.apache.wicket.ajax,76
org.apache.wicket.authroles,6
org.apache.wicket.bean,8
org.apache.wicket.behavior,67
org.apache.wicket.event,15
org.apache.wicket.extensions,103
org.apache.wicket.feedback,7
org.apache.wicket.markup,313
org.apache.wicket.model,200
org.apache.wicket.protocol,14
org.apache.wicket.request,92
org.apache.wicket.spring,22
org.apache.wicket.util,40
org.apache.wicket.validation,4
org.apache.xerces,1
org.apache.xml,12
org.apache.zookeeper,28
org.apmem,2
org.asam,40
org.asciidoctor,36
org.aspectj,140
org.assertj.android,2
org.assertj.core.api,6514
org.assertj.core.data,50
org.assertj.core,2
org.assertj.core.error,12
org.assertj.core.internal,7
org.assertj.core.util,13
org.assertj.swing,88
org.asynchttpclient,28
org.atmosphere,6
org.atteo,13
org.avaje,9
org.awaitility,67
org.axonframework,708
org.biojava,12
org.bitbucket,10
org.bitcoin.crawler,1
org.bitcoinj,94
org.bitpedia,2
org.black_ixx.playerpoints,2
org.bonitasoft,77
org.bouncycastle,906
org.brickred,5
org.bridj,6
org.brotli.dec,1
org.bson,373
org.bstats,14
org.buffer.adaptablebottomnavigation,1
org.buildobjects,8
org,1
org.bukkit,3
org.bukkit.advancement,3
org.bukkit.attribute,51
org.bukkit.block,92
org.bukkit.boss,8
org.bukkit.command,223
org.bukkit.configuration,317
org.bukkit.craftbukkit,150
org.bukkit.enchantments,61
org.bukkit.entity,945
org.bukkit.event,8
org.bukkit.event.block,52
org.bukkit.event.enchantment,8
org.bukkit.event.entity,90
org.bukkit.event.hanging,8
org.bukkit.event.inventory,110
org.bukkit.event.player,214
org.bukkit.event.server,15
org.bukkit.event.vehicle,9
org.bukkit.inventory,598
org.bukkit.material,24
org.bukkit.metadata,7
org.bukkit.permissions,17
org.bukkit.persistence,3
org.bukkit.plugin,313
org.bukkit.potion,40
org.bukkit.projectiles,1
org.bukkit.scheduler,56
org.bukkit.scoreboard,26
org.bukkit.util,118
org.bytedeco,237
org.cache2k,8
org.cadixdev,82
org.camunda,322
org.cassandraunit,15
org.cef,92
org.checkerframework.common,1
org.chrishatton,32
org.citygml4j,98
org.cloudfoundry,34
org.codehaus,138
org.codemonkey,6
org.commonmark,155
org.conscrypt,5
org.controlsfx,401
org.crsh,102
org.custommonkey,2
org.cyberneko.html,1
org.danekja.java,1
org.dartlang.analysis,1
org.dataloader,67
org.datavec,16
org.davidmoten,3
org.deeplearning4j,115
org.deepsymmetry,4
org.devcon.dipchecker,1
org.dhatim.dropwizard,1
org.discordbots,2
org.docopt,3
org.dom4j,48
org.dynmap,2
org.easymock,4
org.ec4j.core,1
org.eclipse.aether,203
org.eclipse.buildship,4
org.eclipse.collections,259
org.eclipse.compare,4
org.eclipse.core,388
org.eclipse.debug,32
org.eclipse.egit,143
org.eclipse.emf,27
org.eclipse.equinox,6
org.eclipse.fx,6
org.eclipse.jdt,649
org.eclipse.jetty,699
org.eclipse.jface,268
org.eclipse.jgit,809
org.eclipse.lsp4j,219
org.eclipse.ltk,34
org.eclipse.m2e,4
org.eclipse.microprofile,120
org.eclipse.milo,300
org.eclipse.mylyn,2
org.eclipse.osgi,2
org.eclipse.paho,14
org.eclipse.search,14
org.eclipse.swt,135
org.eclipse.text,7
org.eclipse.ui,137
org.ehcache,63
org.ejml,27
org.ektorp,8
org.elasticmq,8
org.elasticsearch,54
org.elasticsearch.action,507
org.elasticsearch.client,276
org.elasticsearch.cluster,170
org.elasticsearch.common,914
org.elasticsearch.env,3
org.elasticsearch.index,168
org.elasticsearch.indices,1
org.elasticsearch.plugins,5
org.elasticsearch.repositories,1
org.elasticsearch.rest,159
org.elasticsearch.script,40
org.elasticsearch.search,127
org.elasticsearch.snapshots,8
org.elasticsearch.tasks,18
org.elasticsearch.test,79
org.elasticsearch.threadpool,12
org.elasticsearch.transport,61
org.elasticsearch.watcher,1
org.embulk,44
org.emfjson,3
org.encryptor4j,12
org.equeim,37
org.ethereum,71
org.everit,46
org.evomaster,22
org.example.library,1
org.fest,8
org.fife,73
org.flowable.bpmn,5
org.flowable.common,1
org.flowable,1
org.flowable.engine,6
org.flowable.spring,2
org.flowable.task,2
org.fluentlenium,14
org.flywaydb,48
org.fourthline,141
org.freedesktop,6
org.frice,31
org.funktionale,26
org.fusesource,67
org.fxmisc,77
org.gciatto,80
org.geotools,15
org.geysermc.floodgate,1
org.ghrobotics,296
org.gitlab,19
org.gitlab4j,42
org.glassfish,70
org.glowroot.agent,1
org.gnome,26
org.graalvm,27
org.gradle,107
org.gradle.accessors,3
org.gradle.api,2
org.gradle.api.artifacts,746
org.gradle.api.attributes,57
org.gradle.api.component,10
org.gradle.api.credentials,10
org.gradle.api.distribution,3
org.gradle.api.execution,6
org.gradle.api.file,973
org.gradle.api.initialization,37
org.gradle.api.internal,208
org.gradle.api.java,4
org.gradle.api.logging,197
org.gradle.api.model,208
org.gradle.api.plugins,355
org.gradle.api.provider,859
org.gradle.api.publication,2
org.gradle.api.publish,263
org.gradle.api.reporting,10
org.gradle.api.services,16
org.gradle.api.specs,8
org.gradle.api.tasks,3325
org.gradle.authentication,3
org.gradle.buildinit,8
org.gradle.caching,3
org.gradle.configurationcache,1
org.gradle.crypto,3
org.gradle.external,3
org.gradle.groovy,2
org.gradle.internal,166
org.gradle.ivy,4
org.gradle.jvm,92
org.gradle.kotlin,1492
org.gradle.language,40
org.gradle.maven,10
org.gradle.model,7
org.gradle.nativeplatform,22
org.gradle.plugin,74
org.gradle.plugins,126
org.gradle.process,63
org.gradle.samples,6
org.gradle.script,29
org.gradle.testfixtures,94
org.gradle.testing,68
org.gradle.testkit,575
org.gradle.tooling,68
org.gradle.util,175
org.gradle.vcs,1
org.gradle.work,23
org.gradle.workers,211
org.gradle.wrapper,2
org.greenrobot,608
org.h2,49
org.hamcrest,104
org.hamcrest.CoreMatchers,1080
org.hamcrest.MatcherAssert,647
org.hamcrest.Matchers,1015
org.hamcrest.collection,24
org.hamcrest.core,315
org.hamcrest.number,6
org.hamcrest.object,1
org.hamcrest.text,4
org.hamcrest.xml,2
org.hashids,1
org.hazlewood.connor,2
org.hexworks.amethyst,242
org.hexworks.cobalt,694
org.hexworks.zircon,514
org.hibernate,897
org.hidetake,9
org.hildan,25
org.hl7,440
org.hsqldb,8
org.http4k,1
org.http4k.aws,3
org.http4k.chaos,12
org.http4k.client,44
org.http4k.cloudnative,16
org.http4k.contract,20
org.http4k.core,700
org.http4k.events,16
org.http4k.filter,55
org.http4k.format,39
org.http4k.hamkrest,35
org.http4k.lens,70
org.http4k.routing,103
org.http4k.security,64
org.http4k.server,50
org.http4k.servirtium,6
org.http4k.template,18
org.http4k.testing,41
org.http4k.traffic,1
org.http4k.webdriver,10
org.http4k.websocket,6
org.hyperledger,429
org.ice1000.jimgui,1
org.ice1000.textseq,1
org.iguana,14
org.imgscalr,2
org.infinispan,96
org.influxdb,21
org.ini4j,16
org.intellij.images,12
org.intellij.lang,1087
org.intellij.markdown,235
org.intellij.plugins,108
org.iq80,10
org.jacoco,59
org.janelia.saalfeldlab,4
org.janusgraph,15
org.jasypt,19
org.jaudiotagger,33
org.java_websocket,89
org.javacs,20
org.javamodularity.moduleplugin,1
org.javamoney,34
org.javatuples,1
org.jaxen,2
org.jb2011,4
org.jblas,114
org.jboss,89
org.jbox2d,354
org.jcodec,4
org.jctools,13
org.jdbi,62
org.jdesktop,124
org.jdiameter,159
org.jdom,289
org.jdom2,149
org.jeasy.random,4
org.jenkinsci,14
org.jetbrains.android,36
org.jetbrains.anko,559
org.jetbrains.annotations,1035
org.jetbrains.bio,8
org.jetbrains.builtInWebServer,1
org.jetbrains.changelog,67
org.jetbrains.compose,97
org.jetbrains.concurrency,369
org.jetbrains.debugger,10
org.jetbrains.dokka,223
org.jetbrains.dukat,32
org.jetbrains.exposed.dao,715
org.jetbrains.exposed.exceptions,6
org.jetbrains.exposed,8
org.jetbrains.exposed.sql,2263
org.jetbrains.gradle,30
org.jetbrains.grammarkit,41
org.jetbrains.ide,32
org.jetbrains.idea,97
org.jetbrains.intellij,101
org.jetbrains.io,29
org.jetbrains.java,21
org.jetbrains.jetCheck,14
org.jetbrains.jps,342
org.jetbrains.jsonProtocol,1
org.jetbrains.kotlin,4
org.jetbrains.kotlin.allopen,13
org.jetbrains.kotlin.analyzer,75
org.jetbrains.kotlin.asJava,76
org.jetbrains.kotlin.backend,256
org.jetbrains.kotlin.base,9
org.jetbrains.kotlin.build,14
org.jetbrains.kotlin.builtins,97
org.jetbrains.kotlin.caches,2
org.jetbrains.kotlin.cli,712
org.jetbrains.kotlin.codegen,180
org.jetbrains.kotlin.com,915
org.jetbrains.kotlin.compiler,168
org.jetbrains.kotlin.config,402
org.jetbrains.kotlin.container,96
org.jetbrains.kotlin.context,32
org.jetbrains.kotlin.contracts,50
org.jetbrains.kotlin.daemon,7
org.jetbrains.kotlin.descriptors,1304
org.jetbrains.kotlin.diagnostics,238
org.jetbrains.kotlin.extensions,48
org.jetbrains.kotlin.fileClasses,8
org.jetbrains.kotlin.formatting,5
org.jetbrains.kotlin.frontend,6
org.jetbrains.kotlin.gradle.dsl,257
org.jetbrains.kotlin.gradle.frontend,17
org.jetbrains.kotlin.gradle.internal,24
org.jetbrains.kotlin.gradle.plugin,622
org.jetbrains.kotlin.gradle.targets,164
org.jetbrains.kotlin.gradle.tasks,1098
org.jetbrains.kotlin.idea,719
org.jetbrains.kotlin.incremental,121
org.jetbrains.kotlin.ir.backend,12
org.jetbrains.kotlin.ir.builders,216
org.jetbrains.kotlin.ir.declarations,335
org.jetbrains.kotlin.ir.descriptors,11
org.jetbrains.kotlin.ir.expressions,466
org.jetbrains.kotlin.ir.interpreter,37
org.jetbrains.kotlin.ir.symbols,80
org.jetbrains.kotlin.ir.types,156
org.jetbrains.kotlin.ir.util,203
org.jetbrains.kotlin.ir.visitors,57
org.jetbrains.kotlin.j2k,17
org.jetbrains.kotlin.javax,4
org.jetbrains.kotlin.js,182
org.jetbrains.kotlin.kapt3,11
org.jetbrains.kotlin.kdoc,70
org.jetbrains.kotlin.konan,83
org.jetbrains.kotlin.lexer,221
org.jetbrains.kotlin.library,2
org.jetbrains.kotlin.load,183
org.jetbrains.kotlin.mainKts,5
org.jetbrains.kotlin.metadata,58
org.jetbrains.kotlin.name,509
org.jetbrains.kotlin.nj2k,39
org.jetbrains.kotlin.noarg,3
org.jetbrains.kotlin.org,4
org.jetbrains.kotlin.platform,42
org.jetbrains.kotlin.preloading,4
org.jetbrains.kotlin.psi,3734
org.jetbrains.kotlin.psi2ir,16
org.jetbrains.kotlin.renderer,44
org.jetbrains.kotlin.resolve.annotations,10
org.jetbrains.kotlin.resolve.bindingContextUtil,26
org.jetbrains.kotlin.resolve.calls,222
org.jetbrains.kotlin.resolve.checkers,48
org.jetbrains.kotlin.resolve.constants,53
org.jetbrains.kotlin.resolve.descriptorUtil,239
org.jetbrains.kotlin.resolve.diagnostics,15
org.jetbrains.kotlin.resolve.extensions,18
org.jetbrains.kotlin.resolve.jvm,60
org.jetbrains.kotlin.resolve.lazy,104
org.jetbrains.kotlin.resolve.scopes,161
org.jetbrains.kotlin.resolve.source,25
org.jetbrains.kotlin.script,43
org.jetbrains.kotlin.scripting,23
org.jetbrains.kotlin.serialization,26
org.jetbrains.kotlin.storage,13
org.jetbrains.kotlin.synthetic,10
org.jetbrains.kotlin.types,430
org.jetbrains.kotlin.util,32
org.jetbrains.kotlin.utils,163
org.jetbrains.kotlinx,57
org.jetbrains.ktor,192
org.jetbrains.lang,1
org.jetbrains.org,143
org.jetbrains.plugins,555
org.jetbrains.projector,94
org.jetbrains.research,2
org.jetbrains.rpc,1
org.jetbrains.sbt,5
org.jetbrains.skija,103
org.jetbrains.skiko,3
org.jetbrains.spek,2637
org.jetbrains.squash,57
org.jetbrains.teamcity,6
org.jetbrains.uast,214
org.jetbrains.vuejs,3
org.jetbrains.wip,6
org.jetbrains.yaml,121
org.jetbrains.yesod,1
org.jf,9
org.jfree,22
org.jfrog,20
org.jgrapht,88
org.jgroups,20
org.jire,76
org.jitsi,85
org.jivesoftware,37
org.jline,219
org.jlleitschuh,73
org.jmailen,6
org.jmock,104
org.jnativehook,34
org.jocl,4
org.joda,895
org.jolokia,6
org.joml,517
org.jonnyzzz.jni,3
org.jooby,4
org.jooq,797
org.joor,6
org.jorge,12
org.jose4j,49
org.jparsec,7
org.jrenner,6
org.jruby,12
org.json,1255
org.jsoup,888
org.jsuffixarrays,2
org.junit,28113
org.junit.Assert,7132
org.junit.Assume,81
org.junit.contrib,69
org.junit.experimental,243
org.junit.function,12
org.junit.internal,1
org.junit.jupiter.api,24622
org.junit.jupiter.params,1490
org.junit.platform,411
org.junit.rules,837
org.junit.runner,5410
org.junit.runners,1282
org.junit.vintage,2
org.junitpioneer,10
org.jvnet,2
org.jxmpp,5
org.jzy3d,1
org.jzy3d.chart,1
org.jzy3d.colors,1
org.jzy3d.maths,1
org.jzy3d.plot3d,3
org.kamiblue,903
org.kethereum,74
org.keycloak.adapters,4
org.khronos,1240
org.kitteh,20
org.knowm,57
org.kodein,764
org.kohsuke,70
org.koin.Logger,2
org.koin.android,519
org.koin.androidx,481
org.koin.core,1651
org.koin.dsl,800
org.koin.experimental,14
org.koin.ext,2
org.koin.java,21
org.koin.ktor,42
org.koin.logger,6
org.koin.mp,1
org.koin.standalone,20
org.koin.test,295
org.komputing,138
org.kordamp.gradle,1
org.kryptonmc,132
org.kt3k,2
org.ktorm,20
org.kxml2,5
org.kxtra,136
org.l1ving,6
org.languagetool,38
org.leadpony,4
org.lesscss,2
org.libtorrent4j,27
org.lice,16
org.ligi,17
org.liquidengine,270
org.lisoft,8
org.litote.jackson,290
org.litote.kmongo,1691
org.llvm4j,65
org.locationtech,12
org.lognet,16
org.luaj,53
org.lwjgl,1
org.lwjgl.BufferUtils,2
org.lwjgl.egl,1
org.lwjgl.glfw,171
org.lwjgl.input,142
org.lwjgl.nanovg,2
org.lwjgl.openal,31
org.lwjgl.opengl,961
org.lwjgl.openvr,4
org.lwjgl.stb,15
org.lwjgl.system,693
org.lwjgl.util,52
org.lwjgl.vulkan,429
org.mapdb,71
org.mapsforge,76
org.mapstruct,159
org.mariadb.jdbc,3
org.mariuszgromada.math,1
org.markdownj,1
org.matomo.sdk,4
org.meanbean,2
org.mindrot,11
org.minidns.dnsmessage,2
org.minidns.dnssec,1
org.minidns.hla,2
org.minidns.record,2
org.mitre,50
org.mobicents.diameter,2
org.mockito.AdditionalAnswers,1
org.mockito,2
org.mockito.AdditionalMatchers,2
org.mockito.ArgumentCaptor,2
org.mockito.ArgumentMatchers,470
org.mockito.BDDMockito,222
org.mockito.Matchers,53
org.mockito.Mockito,3809
org.mockito.MockitoAnnotations,56
org.mockito.exceptions,9
org.mockito.hamcrest,6
org.mockito.internal,19
org.mockito.invocation,15
org.mockito.junit,407
org.mockito.kotlin,322
org.mockito.listeners,4
org.mockito.quality,14
org.mockito.runners,61
org.mockito.stubbing,31
org.mockito.verification,7
org.mockserver,55
org.modelmapper,12
org.mongodb,39
org.mortbay,4
org.mozilla,569
org.msgpack,10
org.mvel2,10
org.mybatis,137
org.nd4j,139
org.neo,10
org.neo4j,560
org.netbeans,313
org.newsclub,4
org.nield,25
org.nustaq,7
org.objectweb,35
org.objectweb.asm,2124
org.objectweb.asm.commons,47
org.objectweb.asm.signature,32
org.objectweb.asm.tree,874
org.objectweb.asm.util,31
org.objenesis,30
org.ocpsoft,12
org.ode4j,48
org.ojalgo,32
org.omg.CORBA,1
org.onap,228
org.openapitools,14
org.opencv,184
org.opengis.feature,1
org.opengis.referencing,2
org.opengraph,1
org.openide,67
org.openintents,23
org.openjdk,540
org.openkinect.processing,1
org.openkoreantext,14
org.openmbee,4
org.openqa,516
org.openrndr,34
org.openrndr.animatable,16
org.openrndr.color,242
org.openrndr.draw,309
org.openrndr.events,1
org.openrndr.extensions,78
org.openrndr.extra,552
org.openrndr.extras,42
org.openrndr.ffmpeg,110
org.openrndr.filter,14
org.openrndr.internal,3
org.openrndr.math,178
org.openrndr.panel,54
org.openrndr.poissonfill,8
org.openrndr.shape,115
org.openrndr.svg,17
org.openrndr.text,20
org.openstack4j.api,2
org.openstack4j.model,3
org.openstack4j.openstack,1
org.opentest4j,130
org.operndr,4
org.optaplanner,11
org.osgi,221
org.osmdroid,14
org.ostelco,41
org.owasp,4
org.oxbow,26
org.pac4j,6
org.parboiled,17
org.parceler,20
org.partiql,7
org.paukov,28
org.pcap4j,46
org.pcollections,86
org.pegdown,26
org.pf4j,3
org.picocontainer,29
org.pircbotx,35
org.piwik,3
org.pmw.tinylog,7
org.poly2tri,6
org.polyjdbc.core,1
org.postgis,18
org.postgresql,38
org.powermock,63
org.productivity,2
org.puredata.core,1
org.pushingpixels.substance,1
org.python,18
org.pytorch,33
org.quartz,54
org.quicktheories.QuickTheory,1
org.quicktheories.core,1
org.quicktheories.generators,1
org.rapidoid,1
org.rauschig,9
org.rc.wrq,1
org.reactfx,13
org.reactivestreams,170
org.redisson,54
org.redline_rpm.header,1
org.reduxkotlin,30
org.reflections,136
org.restcomm,15
org.rnorth.ducttape,1
org.robolectric,6
org.robolectric.ParameterizedRobolectricTestRunner,2
org.robolectric.Robolectric,18
org.robolectric.RuntimeEnvironment,2
org.robolectric.Shadows,39
org.robolectric.android,18
org.robolectric.annotation,332
