groupId:artifactId,count,implementation,testImplementation,androidTestImplementation,kapt,classpath,api,annotationProcessor,compile,compileOnly,testCompile,testRuntimeOnly,testRuntime,runtimeOnly
io.reactivex:rxandroid,4,3,0,0,0,0,0,0,1,0,0,0,0,0
com.jakewharton.rxbinding:rxbinding,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.retrofit:adapter-rxjava,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.squareup.retrofit:converter-gson,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.github.vipulasri:timelineview,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.blikoon:QRCodeScanner,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.viswaramamoorthy:gradle-util-plugins,1,0,0,0,0,1,0,0,0,0,0,0,0,0
net.htmlparser.jericho:jericho-html,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.directory.studio:org.apache.commons.codec,1,0,0,0,0,0,0,0,1,0,0,0,0,0
gg.essential:Vigilance,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.github.asbyth:ForgeGradle,1,0,0,0,0,1,0,0,0,0,0,0,0,0
gg.essential:essential-1.8.9-forge,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.grantas33:kotlin-pwa-components,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-core-native,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-json-native,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-mock-native,1,0,0,0,0,0,1,0,0,0,0,0,0,0
nan:parcelize-build-logic,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.jetbrains.ktor:ktor-locations,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.ktor:ktor-html-builder,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.ktor:ktor-test-host,1,0,0,0,0,0,0,0,0,0,1,0,0,0
org.jetbrains.ktor:ktor-jetty,3,0,0,0,0,0,0,0,3,0,0,0,0,0
$corda_release_group:corda-test-utils,2,0,1,0,0,0,0,0,0,0,1,0,0,0
khttp:khttp,8,3,1,0,0,0,0,0,4,0,0,0,0,0
com.github.spullara.mustache.java:compiler,5,2,1,0,0,0,0,0,2,0,0,0,0,0
org.spekframework.spek2:spek-dsl-common,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.microsoft.azure:azure-servicebus,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.nulab-inc:backlog4j,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.angrybyte:kssm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.anko:anko-sdk15,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jetbrains.anko:anko-appcompat-v7,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.anko:anko-cardview-v7,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.android.support:gridlayout-v7,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jetbrains.anko:anko-gridlayout-v7,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.anko:anko-recyclerview-v7,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.anko:anko-design,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.seleniumhq.selenium:selenium-api,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.seleniumhq.selenium:selenium-firefox-driver,4,2,1,0,0,0,0,0,1,0,0,0,0,0
org.seleniumhq.selenium:selenium-support,3,1,1,0,0,0,0,0,1,0,0,0,0,0
org.seleniumhq.selenium:htmlunit-driver,3,0,1,0,0,0,0,0,0,1,1,0,0,0
com.github.AnyChart:AnyChart-Android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.CafeDevelopment:Blitz,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.CafeDevelopment:Venture,1,0,0,0,0,0,0,0,1,0,0,0,0,0
nl.stanroelofs:minilog,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.badlogicgames.gdx:gdx-controllers,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.twitter.sdk.android:twitter-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pushtorefresh.storio3:sqlite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.gojuno.koptional:koptional,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.gojuno.koptional:koptional-rxjava2-extensions,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.jakewharton.rxrelay2:rxrelay,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.f2prateek.rx.preferences2:rx-preferences,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bluelinelabs:conductor,4,4,0,0,0,0,0,0,0,0,0,0,0,0
com.bluelinelabs:conductor-androidx-transition,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bluelinelabs:conductor-rxlifecycle2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.gabrielemariotti.changeloglib:changelog,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.drakeet.support:toastcompat,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.yslibrary.monotweety.dependencies:dependencies,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jmock:jmock-junit4,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.google.http-client:google-http-client,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.google.http-client:google-http-client-gson,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.sparkjava:spark-kotlin,3,0,0,0,0,0,0,0,3,0,0,0,0,0
com.google.appengine:appengine-tools-sdk,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.google.cloud:google-cloud-firestore,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.clouway.testing:cloud-firestore-testing,1,0,0,0,0,0,0,0,0,0,1,0,0,0
io.micronaut.data:micronaut-data-processor,1,0,0,0,1,0,0,0,0,0,0,0,0,0
io.micronaut:micronaut-security-jwt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.micronaut.graphql:micronaut-graphql,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.micronaut.data:micronaut-data-hibernate-jpa,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.gqljf:graphql-java-federation,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.micronaut.configuration:micronaut-jdbc-hikari,2,1,0,0,0,0,0,0,0,0,0,0,0,1
com.graphql-java:graphql-java-extended-scalars,2,1,1,0,0,0,0,0,0,0,0,0,0,0
com.google.firebase:firebase-firestore,2,2,0,0,0,0,0,0,0,0,0,0,0,0
androidx.navigation:navigation-fragment,3,3,0,0,0,0,0,0,0,0,0,0,0,0
androidx.navigation:navigation-ui,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.android.support.test.espresso:espresso-intents,1,0,0,1,0,0,0,0,0,0,0,0,0,0
io.vertx:vertx-web-templ-pebble,3,0,0,0,0,0,1,0,2,0,0,0,0,0
io.vertx:vertx-config,3,0,0,0,0,0,0,0,3,0,0,0,0,0
io.vertx:vertx-auth-common,3,1,0,0,0,0,0,0,2,0,0,0,0,0
com.mitchellbosecke:pebble,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.ktorm:ktorm-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.ktorm:ktorm-jackson,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.ktorm:ktorm-support-mysql,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlin:kotlin-util-klib,2,1,0,0,0,0,1,0,0,0,0,0,0,0
io.ktor:ktor-client-curl,6,5,0,0,0,0,1,0,0,0,0,0,0,0
pl.treksoft:kvision,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap-css,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-fontawesome,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap-select,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap-datetime,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap-spinner,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap-upload,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-bootstrap-dialog,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-richtext,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-handlebars,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-i18n,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-datacontainer,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-chart,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-tabulator,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-moment,1,0,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:kvision-pace,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.snabbdom:snabbdom-kotlin,1,0,0,0,0,0,0,0,0,0,1,0,0,0
org.koin:koin-android-viewmodel,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.sqldelight:gradle-plugin,7,1,0,0,0,6,0,0,0,0,0,0,0,0
com.squareup.sqldelight:sqlite-driver,3,2,1,0,0,0,0,0,0,0,0,0,0,0
com.agile4j:agile4j-utils,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.agile4j:agile4j-kts-loader,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.projectreactor:reactor-kotlin-extensions,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.lognet:grpc-spring-boot-starter,1,0,0,0,0,0,0,0,1,0,0,0,0,0
io.grpc:grpc-okhttp,3,1,0,0,0,0,1,0,1,0,0,0,0,0
com.google.api.grpc:googleapis-common-protos,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.kittinunf.result:result,3,2,0,0,0,0,0,0,1,0,0,0,0,0
org.powermock:powermock-core,2,0,1,0,0,0,0,0,0,0,1,0,0,0
commons-dbcp:commons-dbcp,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.seasar.doma.boot:doma-spring-boot-autoconfigure,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.seasar.doma:doma,4,0,1,0,0,0,0,0,3,0,0,0,0,0
org.nativebass:nativebass,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.nativebass:nativebass-$bassOs,1,0,0,0,0,0,0,0,0,0,0,0,0,1
com.github.f4b6a3:ulid-creator,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cool.graph:cuid-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
us.codecraft:webmagic-core,1,0,0,0,0,0,0,0,1,0,0,0,0,0
us.codecraft:webmagic-extension,1,0,0,0,0,0,0,0,1,0,0,0,0,0
androidx.room:room-rxjava2,2,1,0,0,0,0,1,0,0,0,0,0,0,0
javax.websocket:javax.websocket-api,3,0,0,0,0,0,1,0,1,0,1,0,0,0
org.glassfish.tyrus.bundles:tyrus-standalone-client,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.github.Ullink:simple-slack-api,1,0,0,0,0,0,0,0,1,0,0,0,0,0
it.sauronsoftware.cron4j:cron4j,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.glassfish.jersey.core:jersey-common,2,0,0,0,0,0,1,0,1,0,0,0,0,0
com.jeremyliao:live-event-bus-x,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent:mmkv-static,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.kotlinx:kotlinx-coroutines-guava,4,3,0,0,0,0,1,0,0,0,0,0,0,0
io.etcd:jetcd-all,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Anuken.Arc:arc-core,3,0,0,0,0,0,0,0,0,3,0,0,0,0
com.github.pvarry:android-json-viewer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.2bab:scratchpaper,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.oracle:ojdbc6,1,0,1,0,0,0,0,0,0,0,0,0,0,0
ru.nikitabobko.kotlin.refdelegation:kotlin-ref-delegation,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.apis:google-api-services-calendar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
nan:gtk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.session:spring-session,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-config,4,1,0,0,0,0,1,0,2,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-eureka,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-eureka-server,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.springframework.cloud:spring-cloud-starter-zuul,2,0,0,0,0,0,0,0,2,0,0,0,0,0
io.projectreactor:reactor-bus,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.amazonaws:aws-java-sdk-s3,7,1,1,0,0,0,3,0,2,0,0,0,0,0
com.adobe.testing:s3mock-junit5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
net.swiftzer.semver:semver,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.maven:maven-repository-metadata,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache:test,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache:test-SNAPSHOT1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.opendof.core-java:dof-cipher-sms4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.pengrad:java-telegram-bot-api,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache:test-SNAPSHOT2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.anuken:packr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.zeroturnaround:zt-exec,5,2,0,0,0,0,1,0,2,0,0,0,0,0
io.kotlintest:kotlintest-assertions,3,0,2,0,0,0,0,0,0,0,1,0,0,0
com.gitlab.kordlib.kord:kord-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.ktor:ktor-client-cio-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.LunalaProject.wrapper:wrapper-jvm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.yukuku:ambilwarna,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$corda_release_group:corda-core,3,1,0,0,0,0,0,0,1,1,0,0,0,0
$corda_release_group:corda-jackson,1,0,0,0,0,0,0,0,1,0,0,0,0,0
$tokens_release_group:tokens-workflows,1,0,0,0,0,0,0,0,1,0,0,0,0,0
$tokens_release_group:tokens-money,1,0,0,0,0,0,0,0,1,0,0,0,0,0
$corda_release_group:corda-node-api,1,0,0,0,0,0,0,0,0,0,1,0,0,0
$corda_release_group:corda,3,1,0,0,0,0,0,0,0,1,1,0,0,0
$tokens_release_group:tokens-contracts,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.github.JetBrains:gradle-grammar-kit-plugin,3,0,0,0,0,3,0,0,0,0,0,0,0,0
com.github.ajalt:colormath,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.phase:SrgLib,1,0,0,0,0,0,0,0,1,0,0,0,0,0
net.md-5:SpecialSource,3,0,0,0,0,2,0,0,1,0,0,0,0,0
org.cadixdev:lorenz,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.cadixdev:lorenz-io-proguard,1,0,0,0,0,0,0,0,1,0,0,0,0,0
github.freewind:xiaohe-char-decoder,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.jetbrains.kotlinx:kotlinx-io-native,3,1,0,0,0,0,2,0,0,0,0,0,0,0
kotlinx.team:kotlinx.team.infra,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.github.elbekD:kt-telegram-bot,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.aliyun.openservices:tablestore,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.googlecode.aviator:aviator,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.erichseifert.gral:gral-core,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.ning:async-http-client,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.rest-driver:rest-client-driver,2,0,0,0,0,0,0,0,0,0,2,0,0,0
org.clojure:clojurescript,1,0,0,0,0,0,0,0,0,0,0,1,0,0
androidx.lifecycle:lifecycle-runtime,2,1,0,0,0,0,1,0,0,0,0,0,0,0
androidx.lifecycle:lifecycle-compiler,2,0,0,0,1,0,0,1,0,0,0,0,0,0
at.favre.lib:bcrypt,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.vertical-blank:sql-formatter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hibernate.javax.persistence:hibernate-jpa-2.1-api,3,1,0,0,0,0,2,0,0,0,0,0,0,0
org.jetbrains:kotlin-css,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.brsanthu:google-analytics-java,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.reactivex:rxjavafx,2,1,0,0,0,0,0,0,1,0,0,0,0,0
io.reactivex:rxjava-async-util,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.scribe:scribe,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vdurmont:emoji-java,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.calendarfx:view,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.dynamicfiles.projects.gradle.plugins:javafx-gradle-plugin,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.nimbusds:oauth2-oidc-sdk,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.springframework.boot:spring-boot-starter-oauth2-resource-server,2,1,1,0,0,0,0,0,0,0,0,0,0,0
org.mozilla:rhino,4,3,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.maven:maven-core,5,3,0,0,0,0,0,0,2,0,0,0,0,0
org.apache.maven:maven-plugin-api,5,3,0,0,0,0,0,0,2,0,0,0,0,0
org.apache.maven.plugin-tools:maven-plugin-annotations,4,3,0,0,0,0,0,0,1,0,0,0,0,0
de.jodamob.android:SuperReflect,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.maxmind.geoip2:geoip2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.litote.kmongo:kmongo-async,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.litote.kmongo:kmongo-reactor,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.litote.kmongo:kmongo-id,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.litote.kmongo:kmongo-id-serialization,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.litote.kmongo:kmongo-annotation-processor,2,0,0,0,2,0,0,0,0,0,0,0,0,0
org.tinylog:tinylog-api-kotlin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.tinylog:tinylog-impl,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.tinylog:slf4j-tinylog,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.testcontainers:mongodb,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.nhat-phan.foundation:foundation-jvm,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.nhat-phan.foundation:foundation-processor,2,0,0,0,2,0,0,0,0,0,0,0,0,0
org.gitlab4j:gitlab4j-api,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.kohsuke:github-api,7,3,0,0,0,2,1,0,1,0,0,0,0,0
org.ocpsoft.prettytime:prettytime,4,3,0,0,0,0,0,0,1,0,0,0,0,0
io.kvision:kvision,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-css,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-fontawesome,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-richtext,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-testutils,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-i18n,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-redux,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-redux-kotlin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-routing-navigo-ng,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-event-flow,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-toast,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-datetime,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-select,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-spinner,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-upload,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-dialog,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-bootstrap-typeahead,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-handlebars,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-datacontainer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-chart,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-tabulator,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-pace,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-react,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-routing-navigo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-cordova,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-moment,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-electron,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-onsenui,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-server-ktor,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pl.allegro.finance:tradukisto,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-server-jooby,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.kvision:kvision-server-vertx,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.axiomalaska:jdbc-named-parameters,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.andrewoma.kwery:core,3,1,0,0,0,0,0,0,2,0,0,0,0,0
com.github.andrewoma.kwery:mapper,2,1,0,0,0,0,0,0,1,0,0,0,0,0
io.kvision:kvision-server-javalin,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.kvision:kvision-server-micronaut,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.micronaut.kotlin:micronaut-kotlin-runtime,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.jooby:jooby-pac4j,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.pac4j:pac4j-sql,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.security:spring-security-crypto,3,3,0,0,0,0,0,0,0,0,0,0,0,0
commons-logging:commons-logging,6,3,0,0,0,0,0,0,3,0,0,0,0,0
net.jmob:guice.conf,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.micronaut:micronaut-session,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.kvision:kvision-server-spring-boot,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.micronaut.security:micronaut-security-session,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.projectreactor.addons:reactor-adapter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.data:spring-data-r2dbc,3,2,0,0,0,0,0,0,1,0,0,0,0,0
pl.treksoft:r2dbc-e4k,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.ajalt.colormath:colormath,2,0,0,0,0,0,1,0,1,0,0,0,0,0
org.jetbrains:markdown,5,2,0,0,0,1,1,0,1,0,0,0,0,0
ch.vorburger.mariaDB4j:mariaDB4j,2,0,0,0,0,0,0,0,0,0,2,0,0,0
com.github.shynixn:discordwebhook-ktl,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.cxf:cxf-rt-rs-client,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.spongepowered:spongeapi,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.github.shynixn.org.bstats:bstats-bukkit,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.shynixn.mccoroutine:mccoroutine-bukkit-api,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.shynixn.mccoroutine:mccoroutine-bukkit-core,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.shynixn.headdatabase:hdb-api,1,0,0,0,0,0,0,0,0,1,0,0,0,0
pl.allegro.tech.build:axion-release-plugin,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.springframework:spring-context-support,5,2,0,0,0,0,0,0,3,0,0,0,0,0
net.sf.ehcache:ehcache,1,0,0,0,0,0,0,0,0,0,1,0,0,0
de.flapdoodle.embed:de.flapdoodle.embed.mongo,8,0,6,0,0,0,0,0,0,0,2,0,0,0
io.github.config4k:config4k,8,5,0,0,0,0,2,0,1,0,0,0,0,0
org.litote.kmongo:kmongo-core,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.litote.kmongo:kmongo-coroutine-core,3,2,0,0,0,0,1,0,0,0,0,0,0,0
com.github.ProjectMapK:Shared,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.jetbrains.intellij.plugins:gradle-intellij-plugin,2,1,0,0,0,1,0,0,0,0,0,0,0,0
com.github.stefanbirkner:system-rules,4,0,3,0,0,0,1,0,0,0,0,0,0,0
net.glxn:qrgen,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.jdbi:jdbi3-core,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jdbi:jdbi3-kotlin,3,2,0,0,0,0,0,0,1,0,0,0,0,0
com.google.protobuf:protobuf-lite,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.esotericsoftware:minlog,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.tngtech.archunit:archunit,1,0,1,0,0,0,0,0,0,0,0,0,0,0
io.kinference.primitives:primitives-annotations,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.microsoft.onnxruntime:onnxruntime,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu:spring-fu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-logging,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-logging-logback,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-mongodb,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-webflux-jackson,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-webflux-mustache,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-webflux-netty,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.fu.module:spring-fu-test,1,0,1,0,0,0,0,0,0,0,0,0,0,0
