groupId,count,implementation,testImplementation,androidTestImplementation,kapt,classpath,api,annotationProcessor,compile,compileOnly,testCompile,testRuntimeOnly,testRuntime,runtimeOnly
net.onedaybeard.artemis,5,1,0,0,0,2,1,0,1,0,0,0,0,0
world.gregs.hestia,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.mostlyoriginal.artemis-odb,3,2,0,0,0,0,0,0,1,0,0,0,0,0
net.fbridault.eeel,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.salomonbrys.kodein,4,4,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.squash,7,4,0,0,0,0,0,0,3,0,0,0,0,0
commons-dbutils,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.org.jetbrains.intellij.plugins,7,1,0,0,0,4,2,0,0,0,0,0,0,0
info.bitrich.xchange-stream,10,0,0,0,0,0,0,0,10,0,0,0,0,0
com.datastax.cassandra,4,0,0,0,0,0,0,0,4,0,0,0,0,0
com.joestelmach,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.xdrop,3,3,0,0,0,0,0,0,0,0,0,0,0,0
org.ahocorasick,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.ethereum-lists,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.walleth.kethereum,2,0,0,0,0,0,0,0,2,0,0,0,0,0
gradle.plugin.com.boxfuse.client,4,0,0,0,0,4,0,0,0,0,0,0,0,0
org.nield,6,3,0,0,0,0,0,0,3,0,0,0,0,0
com.github.thomasnield,2,0,0,0,0,0,0,0,2,0,0,0,0,0
biz.aQute.bnd,7,6,0,0,0,1,0,0,0,0,0,0,0,0
gradle.plugin.com.hierynomus.gradle.plugins,2,1,0,0,0,1,0,0,0,0,0,0,0,0
com.github.edsilfer,2,1,0,0,0,1,0,0,0,0,0,0,0,0
com.uber,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.android.tools.lint,17,0,6,0,0,0,0,0,2,6,3,0,0,0
com.android.tools,5,3,1,0,0,0,0,0,0,0,1,0,0,0
br.com.edsilfer,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.mikhaellopez,1,1,0,0,0,0,0,0,0,0,0,0,0,0
uy.kohesive.klutter,11,0,0,0,0,0,0,0,11,0,0,0,0,0
org.flywaydb,40,28,0,0,0,1,4,0,5,0,0,0,0,2
com.github.jknack,3,0,1,0,0,0,0,0,1,1,0,0,0,0
com.kroegerama.android-kaiteki,1,1,0,0,0,0,0,0,0,0,0,0,0,0
androidx.camera,4,0,0,0,0,0,4,0,0,0,0,0,0,0
org.mozilla.telemetry,8,1,1,0,0,6,0,0,0,0,0,0,0,0
com.googlecode.soundlibs,5,4,0,0,0,0,1,0,0,0,0,0,0,0
com.github.bjoernq,1,0,0,0,0,1,0,0,0,0,0,0,0,0
co.riiid,3,0,0,0,0,3,0,0,0,0,0,0,0,0
com.github.triplet.gradle,2,1,0,0,0,1,0,0,0,0,0,0,0,0
com.google.j2objc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
androidx.recyclerview,37,35,0,0,0,0,2,0,0,0,0,0,0,0
androidx.percentlayout,2,2,0,0,0,0,0,0,0,0,0,0,0,0
commons-net,3,2,0,0,0,0,0,0,1,0,0,0,0,0
org.apmem.tools,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.PhilJay,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.alexfu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.reactivestreams,6,1,2,0,0,0,0,0,2,0,1,0,0,0
com.tngtech.java,1,0,1,0,0,0,0,0,0,0,0,0,0,0
org.glassfish.jersey.ext,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.springframework.hateoas,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.jvnet.jaxb2_commons,7,7,0,0,0,0,0,0,0,0,0,0,0,0
jakarta.xml.bind,4,3,1,0,0,0,0,0,0,0,0,0,0,0
xml-resolver,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.xodus,22,2,2,0,0,0,0,0,18,0,0,0,0,0
org.scala-lang,12,3,0,0,0,0,2,0,5,0,2,0,0,0
com.prezi.haskell,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.sweble.wikitext,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.displee,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.michael-bull.kotlin-inline-logger,5,4,0,0,0,0,1,0,0,0,0,0,0,0
com.yworks.yfiles,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.gAmUssA,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.fwcd.ktfmt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.openjdk.jmh,30,10,3,0,1,0,2,2,7,5,0,0,0,0
com.github.jitpack,2,0,0,0,0,0,0,0,2,0,0,0,0,0
io.vavr,10,7,1,0,0,0,0,0,2,0,0,0,0,0
com.github.lamba92,3,2,0,0,0,0,1,0,0,0,0,0,0,0
$kx,5,5,0,0,0,0,0,0,0,0,0,0,0,0
org.jbox2d,3,2,0,0,0,0,0,0,1,0,0,0,0,0
com.mkobit.gradle.test,1,0,1,0,0,0,0,0,0,0,0,0,0,0
dev.minutest,2,0,2,0,0,0,0,0,0,0,0,0,0,0
com.atlassian.commonmark,18,11,0,0,0,0,0,0,7,0,0,0,0,0
com.palominolabs.http,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.theapache64,5,2,3,0,0,0,0,0,0,0,0,0,0,0
org.hildan.blueprintjs,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.hildan.krossbow,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.loki4j,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.guardsquare,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.github.breadmoirai,6,4,0,0,0,2,0,0,0,0,0,0,0,0
com.1stleg,3,2,0,0,0,0,0,0,1,0,0,0,0,0
androidx.activity,25,25,0,0,0,0,0,0,0,0,0,0,0,0
androidx.arch.core,12,2,7,3,0,0,0,0,0,0,0,0,0,0
androidx.compose.animation,5,5,0,0,0,0,0,0,0,0,0,0,0,0
com.47deg,2,0,0,0,0,2,0,0,0,0,0,0,0,0
it.msec,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.typelevel,2,0,0,0,0,0,2,0,0,0,0,0,0,0
dev.zio,2,0,0,0,0,0,2,0,0,0,0,0,0,0
androidx.ui,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing,20,16,3,0,0,1,0,0,0,0,0,0,0,0
com.github.komputing.khex,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.komputing.kethereum,18,18,0,0,0,0,0,0,0,0,0,0,0,0
io.github.openfeign,26,12,1,0,0,0,5,0,7,1,0,0,0,0
com.tinder.scarlet,6,4,2,0,0,0,0,0,0,0,0,0,0,0
io.github.lognet,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.datadoghq,4,2,0,0,0,0,2,0,0,0,0,0,0,0
com.fortanix,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.yandex.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.openrndr,111,74,0,0,0,0,0,0,9,0,0,0,0,28
edu.wpi.first.wpilibj,3,1,0,0,0,0,0,0,2,0,0,0,0,0
openrio.mirror.third.ctre,1,0,0,0,0,0,0,0,0,1,0,0,0,0
guru.stefma.androidartifacts,2,1,0,0,0,1,0,0,0,0,0,0,0,0
guru.stefma.bintrayrelease,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.nimbusds,5,1,1,0,0,0,1,0,2,0,0,0,0,0
com.github.ligi,2,0,0,0,0,0,2,0,0,0,0,0,0,0
org.mortbay.jetty.alpn,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.github.pcj,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.rdbc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.rdbc.pgsql,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.eriwen,2,0,0,0,0,2,0,0,0,0,0,0,0,0
codes.som.anthony,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.florent37,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.parboiled,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.avro,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.github.avro-kotlin.avro4k,2,1,0,0,0,0,1,0,0,0,0,0,0,0
com.michael-bull.kotlin-retry,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.TimCastelijns,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.mariadb.jdbc,12,5,2,0,0,1,0,0,1,0,0,2,0,1
org.ojalgo,5,0,0,0,0,0,0,0,5,0,0,0,0,0
io.github.reactivecircus.cache4k,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.slugify,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.mashape.unirest,7,2,1,0,0,0,0,0,2,0,2,0,0,0
$groupProperty,4,1,0,0,0,2,1,0,0,0,0,0,0,0
org.ufoss.kolog,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.springframework.fu,6,3,3,0,0,0,0,0,0,0,0,0,0,0
com.microsoft.sqlserver,5,0,2,0,0,0,0,0,0,0,0,2,0,1
org.mariadb,1,0,0,0,0,0,0,0,0,0,0,1,0,0
com.github.MinnDevelopment.Gunfire,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jctools,4,2,0,0,0,0,2,0,0,0,0,0,0,0
com.oneeyedmen,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.googlecode.json-simple,15,4,0,0,0,0,0,0,11,0,0,0,0,0
com.floreysoft,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.hibernate.build.gradle,1,0,0,0,0,1,0,0,0,0,0,0,0,0
org.apache.poi,9,3,0,0,0,0,3,0,3,0,0,0,0,0
com.netflix.graphql.dgs,9,6,2,0,0,0,0,0,0,1,0,0,0,0
io.projectreactor.ipc,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.springframework.session,27,2,0,0,0,0,0,0,25,0,0,0,0,0
io.github.matrixkt,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.bstats,6,4,0,0,0,0,0,0,2,0,0,0,0,0
com.github.lookfirst,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.sys1yagi,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.kakao.sdk,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.robinhood.ticker,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.naver.maps,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.mannodermaus.gradle.plugins,10,4,0,0,0,6,0,0,0,0,0,0,0,0
dev.nhachicha,1,0,0,0,0,1,0,0,0,0,0,0,0,0
androidx.drawerlayout,4,4,0,0,0,0,0,0,0,0,0,0,0,0
androidx.coordinatorlayout,14,14,0,0,0,0,0,0,0,0,0,0,0,0
androidx.swiperefreshlayout,12,11,0,0,0,0,1,0,0,0,0,0,0,0
androidx.preference,13,13,0,0,0,0,0,0,0,0,0,0,0,0
androidx.browser,7,7,0,0,0,0,0,0,0,0,0,0,0,0
com.geekorum.geekdroid,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.coil-kt,6,6,0,0,0,0,0,0,0,0,0,0,0,0
com.squareup.inject,2,1,0,0,1,0,0,0,0,0,0,0,0,0
androidx.paging,4,2,0,0,0,0,2,0,0,0,0,0,0,0
com.geekorum.gradle.avdl,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.android.play,1,0,0,1,0,0,0,0,0,0,0,0,0,0
org.apache.derby,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.li-soft.gonector,1,0,0,0,0,0,0,0,1,0,0,0,0,0
net.sourceforge.plantuml,5,2,0,0,0,0,0,0,3,0,0,0,0,0
com.github.fge,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.encryptor4j,1,1,0,0,0,0,0,0,0,0,0,0,0,0
no.skatteetaten.aurora,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.github.andrewoma.kommon,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.java-diff-utils,3,2,1,0,0,0,0,0,0,0,0,0,0,0
ch.tutteli.spek,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ch.tutteli.niok,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ch.tutteli,12,0,0,0,0,12,0,0,0,0,0,0,0,0
de.thetaphi,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.stellar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.xmlunit,4,3,0,0,0,0,0,0,0,0,0,0,1,0
javax.money,8,0,0,0,0,0,1,0,5,1,1,0,0,0
org.javamoney,5,0,1,0,0,0,0,0,2,0,0,0,2,0
org.joda,7,1,0,0,0,0,0,0,4,1,1,0,0,0
org.zalando,8,4,0,0,0,0,0,0,4,0,0,0,0,0
com.github.sbrannen,3,0,0,0,0,0,0,0,0,0,3,0,0,0
com.orbitz.consul,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.helidon.bundles,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.helidon.media.jackson,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.quarkus,25,21,4,0,0,0,0,0,0,0,0,0,0,0
io.rest-assured,19,0,15,0,0,0,0,0,1,0,3,0,0,0
io.micronaut.test,12,3,9,0,0,0,0,0,0,0,0,0,0,0
com.alibaba.p3c,1,0,0,0,0,0,0,0,1,0,0,0,0,0
systems.danger,2,1,0,0,0,1,0,0,0,0,0,0,0,0
com.madgag,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jcodec,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.micronaut.configuration,11,6,0,0,1,0,0,0,1,0,0,0,0,3
io.zeebe,2,1,0,0,0,0,0,0,1,0,0,0,0,0
com.devskiller,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.oracle.substratevm,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.threeten,39,2,5,0,0,0,1,0,31,0,0,0,0,0
com.antwerkz.bottlerocket,2,0,2,0,0,0,0,0,0,0,0,0,0,0
dev.morphia.critter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
im.actor,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.iq80.leveldb,3,0,0,0,0,0,0,0,3,0,0,0,0,0
org.fusesource.leveldbjni,2,0,0,0,0,0,0,0,2,0,0,0,0,0
org.jdom,14,3,0,0,0,0,1,0,9,0,1,0,0,0
com.bugsnag,3,0,0,0,0,0,0,0,3,0,0,0,0,0
org.codemonkey.simplejavamail,1,0,0,0,0,0,0,0,1,0,0,0,0,0
commons-validator,8,6,0,0,0,0,0,0,2,0,0,0,0,0
ru.yandex.clickhouse,3,0,1,0,0,0,1,0,0,1,0,0,0,0
com.github.willemml,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Steveice10,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.daporkchop.lib,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradle.plugin.com.matthewprenger,2,0,0,0,0,2,0,0,0,0,0,0,0,0
com.ionspin.kotlin,2,1,0,0,0,0,1,0,0,0,0,0,0,0
net.perfectdreams.minecraftmojangapi,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.twitter4j,4,2,0,0,0,0,1,0,1,0,0,0,0,0
com.impossibl.pgjdbc-ng,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pw.forst,1,0,0,0,0,0,1,0,0,0,0,0,0,0
io.pebbletemplates,5,2,0,0,0,0,3,0,0,0,0,0,0,0
com.github.kevinsawicki,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.honton.chas.hocon,1,0,0,0,0,0,1,0,0,0,0,0,0,0
net.perfectdreams.sequins.text,1,0,0,0,0,0,1,0,0,0,0,0,0,0
net.perfectdreams.sequins.ktor,1,0,0,0,0,0,1,0,0,0,0,0,0,0
org.graalvm.sdk,11,6,0,0,0,0,1,0,0,4,0,0,0,0
com.atlassian.oai,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.shredzone.acme4j,6,0,0,0,0,0,0,0,6,0,0,0,0,0
io.ktor.client,2,0,0,0,0,0,0,0,1,0,1,0,0,0
com.badlogicgames.ashley,3,1,0,0,0,0,0,0,1,1,0,0,0,0
io.github.libktx,26,11,0,0,0,0,1,0,14,0,0,0,0,0
ru.gildor.coroutines,3,0,0,0,0,0,0,0,3,0,0,0,0,0
io.spring.nohttp,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.ezauton,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.ctre.phoenix,3,1,0,0,0,0,0,0,2,0,0,0,0,0
com.kauailabs.navx.frc,2,0,0,0,0,0,0,0,2,0,0,0,0,0
io.kuberig,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.konghq,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.crypto.tink,4,4,0,0,0,0,0,0,0,0,0,0,0,0
ch.tutteli.kbox,3,0,0,0,0,0,0,0,3,0,0,0,0,0
ch.tutteli.copies,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.github.jponge,1,1,0,0,0,0,0,0,0,0,0,0,0,0
$it.group,1,0,0,0,0,0,0,0,0,0,0,0,0,1
me.shika.di,1,0,0,0,0,1,0,0,0,0,0,0,0,0
li.flor,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.springframework.experimental,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.security.experimental,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.ntrrgc,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.wesjd,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.googlecode.owasp-java-html-sanitizer,1,0,0,0,0,0,0,0,1,0,0,0,0,0
dev.petuska,2,1,1,0,0,0,0,0,0,0,0,0,0,0
com.android.library,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.openjdk.jol,1,0,0,0,0,0,1,0,0,0,0,0,0,0
androidx.localbroadcastmanager,5,5,0,0,0,0,0,0,0,0,0,0,0,0
dev.kord,4,2,0,0,0,0,2,0,0,0,0,0,0,0
io.appium,2,1,1,0,0,0,0,0,0,0,0,0,0,0
jakarta.persistence,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.eclipse.jetty.websocket,6,1,3,0,0,0,0,0,1,0,1,0,0,0
com.danneu,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.facebook.react,13,12,1,0,0,0,0,0,0,0,0,0,0,0
org.webkit,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.flowpowered,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.okkero,1,0,0,0,0,0,0,0,0,1,0,0,0,0
de.erethon,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.mineinabyss,2,1,0,0,0,0,0,0,0,1,0,0,0,0
com.derongan.minecraft,2,1,0,0,0,0,0,0,0,1,0,0,0,0
io.gatling,1,0,0,0,0,0,0,0,0,0,1,0,0,0
io.gatling.highcharts,1,0,0,0,0,0,0,0,0,0,1,0,0,0
com.launchdarkly,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.kohlschutter.junixsocket,1,0,0,0,0,0,0,0,0,1,0,0,0,0
org.tukaani,4,3,0,0,0,0,0,0,0,0,1,0,0,0
com.miguelcatalan,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.QuadFlask,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.hackware1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.bugly,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.santalu,1,1,0,0,0,0,0,0,0,0,0,0,0,0
dnsjava,6,5,0,0,0,0,0,0,1,0,0,0,0,0
net.sourceforge.jchardet,1,1,0,0,0,0,0,0,0,0,0,0,0,0
androidx.collection,2,2,0,0,0,0,0,0,0,0,0,0,0,0
me.fungames,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.github.memo33,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tomgibara.bits,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.springframework.vault,2,1,0,0,0,0,1,0,0,0,0,0,0,0
org.firebirdsql.jdbc,1,0,0,0,0,0,0,0,0,0,0,0,0,1
org.jocl,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.zeromq,4,2,1,0,0,0,0,0,1,0,0,0,0,0
org.msgpack,6,3,0,0,0,0,0,0,2,0,1,0,0,0
sc.fiji,2,0,0,0,0,0,2,0,0,0,0,0,0,0
com.github.skalarproduktraum,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.github.LWJGLX,1,1,0,0,0,0,0,0,0,0,0,0,0,0
graphics.scenery,2,2,0,0,0,0,0,0,0,0,0,0,0,0
kotlin.js.externals,2,0,0,0,0,0,0,0,1,1,0,0,0,0
ru.spbstu,3,3,0,0,0,0,0,0,0,0,0,0,0,0
firebase.test.lab,1,0,0,0,0,1,0,0,0,0,0,0,0,0
io.github.jupf.staticlog,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.badoo.reaktive,8,8,0,0,0,0,0,0,0,0,0,0,0,0
com.wang.avi,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Raizlabs.DBFlow,4,0,0,0,1,0,0,0,3,0,0,0,0,0
com.android.volley,5,3,0,0,0,0,1,0,1,0,0,0,0,0
frankiesardo,5,0,0,0,3,0,0,0,2,0,0,0,0,0
com.mysema.querydsl,1,0,0,0,0,0,0,0,1,0,0,0,0,0
com.android.databinding,1,0,0,0,1,0,0,0,0,0,0,0,0,0
com.github.yanex,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.akhikhl.gretty,2,0,0,0,0,2,0,0,0,0,0,0,0,0
org.apache.tomcat,1,0,0,0,0,0,0,0,0,1,0,0,0,0
com.squareup.retrofit,10,4,0,0,0,0,0,0,5,0,1,0,0,0
androidx.sqlite,2,2,0,0,0,0,0,0,0,0,0,0,0,0
org.scala-sbt.ipcsocket,2,1,0,0,0,0,0,0,1,0,0,0,0,0
org.luaj,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.talenguyen,1,0,0,0,0,0,0,0,1,0,0,0,0,0
eu.chainfire,1,1,0,0,0,0,0,0,0,0,0,0,0,0
androidx.media,2,2,0,0,0,0,0,0,0,0,0,0,0,0
androidx.palette,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.tfcporciuncula,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.android.exoplayer,4,4,0,0,0,0,0,0,0,0,0,0,0,0
de.psdev.licensesdialog,1,1,0,0,0,0,0,0,0,0,0,0,0,0
androidx.gridlayout,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.github.l4digital,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.mozilla.components,2,1,0,0,0,1,0,0,0,0,0,0,0,0
org.equeim,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.velocity,6,2,0,0,0,0,0,0,4,0,0,0,0,0
org.apache.pdfbox,5,3,0,0,0,0,1,0,0,0,0,0,0,1
com.vaadin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
dev.mett.vaadin,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.mchange,2,2,0,0,0,0,0,0,0,0,0,0,0,0
io.fusionauth,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.willowtreeapps.opentest4k,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.github.juanchosaravia.autodsl,2,1,0,0,1,0,0,0,0,0,0,0,0,0
com.github.richardwrq,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.Grigory-Rylov,11,11,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Grishberg,4,4,0,0,0,0,0,0,0,0,0,0,0,0
com.formdev,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.spotify,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.github.hsingh,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.Open-MBEE,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.mitre,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.expediagroup,11,11,0,0,0,0,0,0,0,0,0,0,0,0
com.vladmihalcea,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.github.codefreak,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.networknt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.tngtech.archunit,9,0,7,0,0,0,0,0,0,0,0,2,0,0
org.glassfish.jersey.inject,4,3,1,0,0,0,0,0,0,0,0,0,0,0
org.springframework.security.oauth,5,2,0,0,0,0,0,0,3,0,0,0,0,0
uk.org.lidalia,3,2,1,0,0,0,0,0,0,0,0,0,0,0
org.glassfish.tyrus.bundles,3,1,0,0,0,0,0,0,2,0,0,0,0,0
com.github.hyperledger-labs.cordentity,2,0,0,0,0,0,0,0,2,0,0,0,0,0
com.hendraanggrian,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.jakewharton.rxbinding,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.vipulasri,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.blikoon,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.viswaramamoorthy,1,0,0,0,0,1,0,0,0,0,0,0,0,0
net.htmlparser.jericho,1,0,0,0,0,0,0,0,1,0,0,0,0,0
org.apache.directory.studio,1,0,0,0,0,0,0,0,1,0,0,0,0,0
gg.essential,3,2,0,0,0,0,0,0,0,1,0,0,0,0
com.github.asbyth,1,0,0,0,0,1,0,0,0,0,0,0,0,0
com.github.grantas33,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jetbrains.ktor,10,0,0,0,0,0,0,0,9,0,1,0,0,0
khttp,10,3,1,0,0,0,0,0,5,0,1,0,0,0
com.github.spullara.mustache.java,7,2,1,0,0,0,0,0,4,0,0,0,0,0
com.nulab-inc,2,2,0,0,0,0,0,0,0,0,0,0,0,0
me.angrybyte,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.AnyChart,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.github.CafeDevelopment,2,0,0,0,0,0,0,0,2,0,0,0,0,0
nl.stanroelofs,1,0,0,0,0,0,1,0,0,0,0,0,0,0
com.twitter.sdk.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.pushtorefresh.storio3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.gojuno.koptional,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.jakewharton.rxrelay2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
com.f2prateek.rx.preferences2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.bluelinelabs,10,8,0,0,0,0,2,0,0,0,0,0,0,0
com.github.gabrielemariotti.changeloglib,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.drakeet.support,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.yslibrary.monotweety.dependencies,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.google.http-client,6,1,0,0,0,0,0,0,5,0,0,0,0,0
com.clouway.testing,1,0,0,0,0,0,0,0,0,0,1,0,0,0
io.micronaut.data,6,3,0,0,3,0,0,0,0,0,0,0,0,0
io.micronaut.graphql,3,3,0,0,0,0,0,0,0,0,0,0,0,0
io.gqljf,3,3,0,0,0,0,0,0,0,0,0,0,0,0
com.graphql-java,23,8,2,0,0,0,8,0,4,1,0,0,0,0
com.mitchellbosecke,2,0,0,0,0,0,0,0,2,0,0,0,0,0
